id_zone,INSEE_C,LIBGEO,EPCI,DEP,REG,loypredm2,lwr.IPm2,upr.IPm2,TYPPRED,nbobs_com,nbobs_mail,R2_adj
1005,68246,Obersaasheim,200066025,68,44,9.106736546,7.029287399,11.79815902,maille,16,479,0.681229232
1005,68345,Urschenheim,200066025,68,44,9.106736546,7.029287399,11.79815902,maille,15,479,0.681229232
1005,68255,Pfaffenheim,246800494,68,44,9.106736546,7.029287399,11.79815902,maille,40,479,0.681229232
1005,68235,Niederhergheim,246800445,68,44,9.106736546,7.029287399,11.79815902,maille,13,479,0.681229232
1005,68193,Luttenbach-près-Munster,246800585,68,44,9.106736546,7.029287399,11.79815902,maille,6,479,0.681229232
1005,68351,Vogelgrun,200066025,68,44,9.106736546,7.029287399,11.79815902,maille,2,479,0.681229232
1005,68111,Gueberschwihr,246800494,68,44,9.106736546,7.029287399,11.79815902,maille,14,479,0.681229232
1005,68368,Wihr-au-Val,246800585,68,44,9.106736546,7.029287399,11.79815902,maille,8,479,0.681229232
1005,68051,Breitenbach-Haut-Rhin,246800585,68,44,9.106736546,7.029287399,11.79815902,maille,2,479,0.681229232
1005,68244,Obermorschwihr,246800494,68,44,9.106736546,7.029287399,11.79815902,maille,12,479,0.681229232
1005,68295,Sainte-Croix-en-Plaine,246800726,68,44,9.106736546,7.029287399,11.79815902,maille,53,479,0.681229232
1005,68365,Wettolsheim,246800726,68,44,9.106736546,7.029287399,11.79815902,maille,40,479,0.681229232
1006,62408,Hames-Boucres,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,26,518,0.826516878
1006,62397,Guînes,200072478,62,32,7.944164573,6.771652851,9.319696704,commune,240,518,0.826516878
1006,62444,Hervelinghen,246200380,62,32,8.631874875,7.356160534,10.12882515,maille,16,518,0.826516878
1006,62360,Fréthun,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,17,518,0.826516878
1006,62769,Saint-Tricat,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,10,518,0.826516878
1006,62239,Coquelles,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,32,518,0.826516878
1006,62244,Coulogne,200090751,62,32,8.669884436,7.394268537,10.16556212,commune,109,518,0.826516878
1006,62654,Peuplingues,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,55,518,0.826516878
1006,62615,Nielles-lès-Calais,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,3,518,0.826516878
1006,62156,Bonningues-lès-Calais,200090751,62,32,8.631874875,7.356160534,10.12882515,maille,10,518,0.826516878
1007,37256,Theneuil,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,4,528,0.714424758
1007,37247,Sepmes,200071587,37,24,7.220108866,5.705436967,9.136893868,maille,31,528,0.714424758
1007,37199,Rilly-sur-Vienne,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,25,528,0.714424758
1007,37147,Marcilly-sur-Vienne,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,14,528,0.714424758
1007,37268,Verneuil-le-Château,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,3,528,0.714424758
1007,37034,Braslou,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,16,528,0.714424758
1007,37255,Tavant,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,2,528,0.714424758
1007,37093,Crouzilles,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,13,528,0.714424758
1007,37119,L'Île-Bouchard,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,74,528,0.714424758
1007,37188,Pouzay,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,39,528,0.714424758
1007,37226,Sainte-Maure-de-Touraine,200072668,37,24,8.366279914,6.605388412,10.59659709,commune,283,528,0.714424758
1007,37090,Crissay-sur-Manse,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,3,528,0.714424758
1007,37180,Parçay-sur-Vienne,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,11,528,0.714424758
1007,37244,Sazilly,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,3,528,0.714424758
1007,37087,Courcoué,200072668,37,24,7.220108866,5.705436967,9.136893868,maille,7,528,0.714424758
1008,58291,Thianges,200067700,58,27,6.171554078,4.860191973,7.836743888,maille,0,636,0.696510605
1008,58173,Montaron,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,1,636,0.696510605
1008,71155,Cronat,200070316,71,27,6.171554078,4.860191973,7.836743888,maille,10,636,0.696510605
1008,58151,La Machine,200067700,58,27,6.814059026,5.346500895,8.684446393,commune,142,636,0.696510605
1008,58289,Ternant,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,3,636,0.696510605
1008,58243,Saint-Gratien-Savigny,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,2,636,0.696510605
1008,58118,Fours,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,31,636,0.696510605
1008,58306,Verneuil,200067700,58,27,6.171554078,4.860191973,7.836743888,maille,8,636,0.696510605
1008,58095,Decize,200067700,58,27,7.376792064,5.804721267,9.374620873,commune,245,636,0.696510605
1008,58006,Anlezy,200067908,58,27,6.171554078,4.860191973,7.836743888,maille,7,636,0.696510605
1008,58245,Saint-Hilaire-Fontaine,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,5,636,0.696510605
1008,58268,Saint-Seine,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,6,636,0.696510605
1008,58078,Cizely,200067908,58,27,6.171554078,4.860191973,7.836743888,maille,0,636,0.696510605
1008,58290,Thaix,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,1,636,0.696510605
1008,58087,Cossaye,200067700,58,27,6.171554078,4.860191973,7.836743888,maille,26,636,0.696510605
1008,58046,Cercy-la-Tour,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,65,636,0.696510605
1008,58113,Fertrève,200067908,58,27,6.171554078,4.860191973,7.836743888,maille,3,636,0.696510605
1008,58293,Toury-Lurcy,200067700,58,27,6.171554078,4.860191973,7.836743888,maille,14,636,0.696510605
1008,3057,La Chapelle-aux-Chasses,200071140,3,84,6.171554078,4.860191973,7.836743888,maille,3,636,0.696510605
1008,58060,Charrin,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,23,636,0.696510605
1008,3245,Saint-Martin-des-Lais,200071140,3,84,6.171554078,4.860191973,7.836743888,maille,0,636,0.696510605
1008,58097,Diennes-Aubigny,200067908,58,27,6.171554078,4.860191973,7.836743888,maille,3,636,0.696510605
1008,58030,Biches,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,11,636,0.696510605
1008,3203,Paray-le-Frésil,200071140,3,84,6.171554078,4.860191973,7.836743888,maille,14,636,0.696510605
1008,58292,Tintury,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,2,636,0.696510605
1008,58172,Montambert,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,1,636,0.696510605
1008,58178,Montigny-sur-Canne,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,1,636,0.696510605
1008,58142,Limanton,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,6,636,0.696510605
1008,58135,Isenay,200067882,58,27,6.171554078,4.860191973,7.836743888,maille,0,636,0.696510605
1008,58259,Saint-Parize-en-Viry,200071140,58,27,6.171554078,4.860191973,7.836743888,maille,3,636,0.696510605
1009,26093,Clansayes,200042901,26,84,9.003150796,7.24317072,11.1907792,maille,3,561,0.757380629
1009,26324,Saint-Paul-Trois-Châteaux,200042901,26,84,9.67015188,7.786358072,12.00970165,commune,340,561,0.757380629
1009,26360,Valaurie,200040681,26,84,9.003150796,7.24317072,11.1907792,maille,20,561,0.757380629
1009,26145,Les Granges-Gontardes,200042901,26,84,9.003150796,7.24317072,11.1907792,maille,20,561,0.757380629
1009,26169,Malataverne,200042901,26,84,9.003150796,7.24317072,11.1907792,maille,73,561,0.757380629
