id_zone,INSEE_C,LIBGEO,EPCI,DEP,REG,loypredm2,lwr.IPm2,upr.IPm2,TYPPRED,nbobs_com,nbobs_mail,R2_adj
1,52165,Dancevoir,245200597,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,15,473,0.716929798
1,21115,Buncey,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,24,473,0.716929798
1,21154,Châtillon-sur-Seine,242101434,21,27,7.61249180315074,5.8352077072778,9.93110003278216,commune,221,473,0.716929798
1,52526,Villars-Santenoge,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,3,473,0.716929798
1,21519,Recey-sur-Ource,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,10,473,0.716929798
1,21526,Rochefort-sur-Brévon,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21706,Villotte-sur-Ource,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,52138,Colmier-le-Haut,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,52540,Vitry-en-Montagne,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,52016,Arbot,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21235,Duesme,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,3,473,0.716929798
1,52216,Germaines,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,4,473,0.716929798
1,21641,Touillon,242101491,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,22,473,0.716929798
1,52137,Colmier-le-Bas,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21350,Lignerolles,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21161,Chaumont-le-Bois,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21549,Saint-Germain-le-Rocheux,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21276,Fontaines-en-Duesmois,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,1,473,0.716929798
1,21303,Les Goulles,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
1,21160,Chaume-lès-Baigneux,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,6,473,0.716929798
1,21250,Essarois,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,1,473,0.716929798
1,21410,Meulson,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,6,473,0.716929798
1,52384,Perrogney-les-Fontaines,200027308,52,44,6.29469619945702,4.82499769499072,8.2120661497093,maille,2,473,0.716929798
1,21490,Poiseul-la-Ville-et-Laperrière,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,2,473,0.716929798
1,21202,Courban,242101434,21,27,6.29469619945702,4.82499769499072,8.2120661497093,maille,0,473,0.716929798
